sku,stock,fecha
CL-SML-3,40,2025-01-31
CL-SML-1,90,2025-01-31
CL-YLL-1,159,2025-01-31
CL-YLL-2,125,2025-01-31
CL-YLL-4,157,2025-01-31
CL-YLL-3,124,2025-01-31
CL-LEO-3,528,2025-01-31
CL-LEO-2,573,2025-01-31
CL-LEO-1,702,2025-01-31
CL-LEO-4,558,2025-01-31
CL-DGT-2,0,2025-01-31
CL-DGT-1,36,2025-01-31
CL-DGT-3,0,2025-01-31
CL-DGT-4,90,2025-01-31
CL-LPG-2,52,2025-01-31
CL-LPG-3,79,2025-01-31
CL-LPG-1,127,2025-01-31
CL-LPG-4,111,2025-01-31
CL-CLF-2,11,2025-01-31
CL-CLF-1,43,2025-01-31
CL-CLF-3,0,2025-01-31
CL-CLF-4,0,2025-01-31
PC-POO-U,37,2025-01-31
PC-DGT-U,25,2025-01-31
PC-AVC-U,40,2025-01-31
AR-TRT-5,115,2025-01-31
AR-TRT-3,296,2025-01-31
AR-TRT-4,192,2025-01-31
AR-TRT-2,370,2025-01-31
AR-TRT-1,302,2025-01-31
AR-PKG-2,65,2025-01-31
AR-PKG-1,70,2025-01-31
AR-PKG-3,35,2025-01-31
AR-PKG-4,85,2025-01-31
AR-PKG-5,64,2025-01-31
AR-LEO-3,0,2025-01-31
AR-LEO-2,173,2025-01-31
AR-LEO-4,344,2025-01-31
AR-LEO-1,199,2025-01-31
AR-LEO-5,489,2025-01-31
AR-CMO-4,117,2025-01-31
AR-CMO-1,172,2025-01-31
AR-CMO-2,154,2025-01-31
AR-CMO-3,112,2025-01-31
AR-CMO-5,171,2025-01-31
AR-CLF-2,0,2025-01-31
AR-CLF-4,15,2025-01-31
AR-CLF-1,1,2025-01-31
AR-CLF-3,0,2025-01-31
AR-CLF-5,54,2025-01-31
AR-AVC-1,135,2025-01-31
AR-AVC-4,117,2025-01-31
AR-AVC-5,178,2025-01-31
AR-AVC-2,125,2025-01-31
AR-AVC-3,137,2025-01-31
AC-TRT-4,134,2025-01-31
AC-TRT-2,40,2025-01-31
AC-TRT-3,30,2025-01-31
AC-TAT-4,25,2025-01-31
AC-TAT-3,0,2025-01-31
AC-TAT-2,0,2025-01-31
AC-SML-4,104,2025-01-31
AC-SML-2,74,2025-01-31
AC-SML-3,70,2025-01-31
AC-GMM-4,121,2025-01-31
AC-GMM-2,58,2025-01-31
AC-GMM-3,0,2025-01-31
AC-FPW-2,61,2025-01-31
AC-FPW-4,47,2025-01-31
AC-FPW-3,17,2025-01-31
AC-LPG-3,22,2025-01-31
AC-LPG-4,35,2025-01-31
AC-LPG-2,91,2025-01-31
AC-CLF-3,0,2025-01-31
AC-CLF-2,0,2025-01-31
AC-CLF-4,30,2025-01-31
AC-AVC-3,64,2025-01-31
AC-AVC-2,26,2025-01-31
AC-AVC-4,84,2025-01-31
AR-STC-1,121,2025-01-31
AR-STC-3,101,2025-01-31
AR-STC-5,132,2025-01-31
AR-STC-2,121,2025-01-31
AR-STC-4,121,2025-01-31
AR-LPG-1,28,2025-01-31
AR-LPG-4,94,2025-01-31
AR-LPG-3,168,2025-01-31
AR-LPG-5,104,2025-01-31
AR-LPG-2,98,2025-01-31
AR-FPW-2,21,2025-01-31
AR-FPW-1,24,2025-01-31
AR-FPW-5,109,2025-01-31
AR-FPW-3,51,2025-01-31
AR-FPW-4,64,2025-01-31
AR-FPW-3,32,2025-02-28
AR-FPW-1,9,2025-02-28
AR-FPW-5,106,2025-02-28
AR-FPW-4,54,2025-02-28
AR-FPW-2,11,2025-02-28
AR-LPG-2,75,2025-02-28
AR-LPG-1,20,2025-02-28
AR-LPG-3,142,2025-02-28
AR-LPG-5,102,2025-02-28
AR-LPG-4,81,2025-02-28
AR-STC-1,41,2025-02-28
AR-STC-3,0,2025-02-28
AR-STC-4,108,2025-02-28
AR-STC-5,129,2025-02-28
AR-STC-2,0,2025-02-28
AC-AVC-3,48,2025-02-28
AC-AVC-2,0,2025-02-28
AC-AVC-4,76,2025-02-28
AC-CLF-2,0,2025-02-28
AC-CLF-3,0,2025-02-28
AC-CLF-4,24,2025-02-28
AC-LPG-4,26,2025-02-28
AC-LPG-3,0,2025-02-28
AC-LPG-2,54,2025-02-28
AC-FPW-2,38,2025-02-28
AC-FPW-4,36,2025-02-28
AC-FPW-3,0,2025-02-28
AC-GMM-3,0,2025-02-28
AC-GMM-2,48,2025-02-28
AC-GMM-4,114,2025-02-28
AC-SML-3,54,2025-02-28
AC-SML-2,56,2025-02-28
AC-SML-4,98,2025-02-28
AC-TAT-2,0,2025-02-28
AC-TAT-3,0,2025-02-28
AC-TAT-4,16,2025-02-28
AC-TRT-2,20,2025-02-28
AC-TRT-4,129,2025-02-28
AC-TRT-3,0,2025-02-28
AR-AVC-4,112,2025-02-28
AR-AVC-3,125,2025-02-28
AR-AVC-2,113,2025-02-28
AR-AVC-1,127,2025-02-28
AR-AVC-5,177,2025-02-28
AR-CLF-2,0,2025-02-28
AR-CLF-5,47,2025-02-28
AR-CLF-4,12,2025-02-28
AR-CLF-1,0,2025-02-28
AR-CLF-3,0,2025-02-28
AR-CMO-4,113,2025-02-28
AR-CMO-2,150,2025-02-28
AR-CMO-3,0,2025-02-28
AR-CMO-1,171,2025-02-28
AR-CMO-5,170,2025-02-28
AR-LEO-1,194,2025-02-28
AR-LEO-4,334,2025-02-28
AR-LEO-2,152,2025-02-28
AR-LEO-5,481,2025-02-28
AR-LEO-3,0,2025-02-28
AR-PKG-4,83,2025-02-28
AR-PKG-2,54,2025-02-28
AR-PKG-3,28,2025-02-28
AR-PKG-1,62,2025-02-28
AR-PKG-5,64,2025-02-28
AR-TRT-5,113,2025-02-28
AR-TRT-1,300,2025-02-28
AR-TRT-4,189,2025-02-28
AR-TRT-3,288,2025-02-28
AR-TRT-2,359,2025-02-28
PC-AVC-U,30,2025-02-28
PC-DGT-U,7,2025-02-28
PC-POO-U,21,2025-02-28
CL-CLF-1,19,2025-02-28
CL-CLF-2,0,2025-02-28
CL-CLF-4,0,2025-02-28
CL-CLF-3,0,2025-02-28
CL-LPG-3,70,2025-02-28
CL-LPG-2,11,2025-02-28
CL-LPG-4,108,2025-02-28
CL-LPG-1,127,2025-02-28
CL-DGT-1,9,2025-02-28
CL-DGT-3,0,2025-02-28
CL-DGT-4,83,2025-02-28
CL-DGT-2,0,2025-02-28
CL-LEO-2,569,2025-02-28
CL-LEO-3,527,2025-02-28
CL-LEO-4,555,2025-02-28
CL-LEO-1,701,2025-02-28
CL-YLL-1,157,2025-02-28
CL-YLL-2,121,2025-02-28
CL-YLL-4,157,2025-02-28
CL-YLL-3,120,2025-02-28
CL-SML-2,89,2025-02-28
CL-SML-3,0,2025-02-28
CL-SML-1,83,2025-02-28
CL-SML-4,139,2025-02-28
CL-TAT-3,154,2025-02-28
CL-TAT-1,203,2025-02-28
CL-TAT-2,213,2025-02-28
CL-TAT-4,170,2025-02-28
CL-TRT-4,186,2025-02-28
CL-TRT-2,274,2025-02-28
CL-TRT-1,218,2025-02-28
CL-TRT-3,184,2025-02-28
CR-AVC-4,-1,2025-02-28
CR-AVC-2,0,2025-02-28
CR-CLF-2,0,2025-02-28
CR-CLF-4,63,2025-02-28
CR-LPG-2,96,2025-02-28
CR-LPG-4,26,2025-02-28
CR-DGT-4,0,2025-02-28
CR-DGT-2,0,2025-02-28
CR-FPW-4,0,2025-02-28
CR-FPW-2,0,2025-02-28
CR-GMM-2,27,2025-02-28
CR-GMM-4,122,2025-02-28
CR-MMD-2,72,2025-02-28
CR-MMD-4,276,2025-02-28
CR-MNT-2,40,2025-02-28
CR-MNT-4,37,2025-02-28
CR-PKG-2,8,2025-02-28
CR-PKG-4,0,2025-02-28
CR-PRC-2,32,2025-02-28
CR-PRC-4,26,2025-02-28
CR-PRP-4,0,2025-02-28
CR-PRP-2,0,2025-02-28
CR-RED-4,15,2025-02-28
CR-RED-2,0,2025-02-28
CR-SML-2,0,2025-02-28
CR-SML-4,0,2025-02-28
CR-TAT-2,351,2025-02-28
CR-TAT-4,187,2025-02-28
CR-TRT-4,147,2025-02-28
CR-TRT-2,232,2025-02-28
PB-AVC-2,0,2025-02-28
PB-BEE-2,67,2025-02-28
PB-CLF-2,147,2025-02-28
PB-SWT-2,80,2025-02-28
PB-DGT-2,4,2025-02-28
PB-DUK-2,0,2025-02-28
PB-FPW-2,0,2025-02-28
PB-GMM-2,0,2025-02-28
PB-MMD-2,140,2025-02-28
PB-MNT-2,37,2025-02-28
PB-PCE-2,34,2025-02-28
PB-PKG-2,0,2025-02-28
PB-PRC-2,324,2025-02-28
PB-RED-2,0,2025-02-28
PB-SML-2,0,2025-02-28
PB-TAT-2,12,2025-02-28
PB-TRT-2,0,2025-02-28
PB-TRT-4,0,2025-02-28
PB-LPG-2,0,2025-02-28
PB-JLL-2,360,2025-02-28
PB-LEO-2,96,2025-02-28
PB-PRC-2,324,2025-02-28
AR-FPW-4,31,2025-04-30
AR-FPW-5,98,2025-04-30
AR-FPW-2,66,2025-04-30
AR-FPW-1,76,2025-04-30
AR-FPW-3,65,2025-04-30
AR-LPG-5,100,2025-04-30
AR-LPG-4,67,2025-04-30
AR-LPG-2,94,2025-04-30
AR-LPG-1,104,2025-04-30
AR-LPG-3,127,2025-04-30
AR-STC-4,152,2025-04-30
AR-STC-3,0,2025-04-30
AR-STC-1,66,2025-04-30
AR-STC-2,76,2025-04-30
AR-STC-5,114,2025-04-30
AC-AVC-2,101,2025-04-30
AC-AVC-3,70,2025-04-30
AC-AVC-4,58,2025-04-30
AC-CLF-4,14,2025-04-30
AC-CLF-3,43,2025-04-30
AC-CLF-2,72,2025-04-30
AC-LPG-2,66,2025-04-30
AC-LPG-4,41,2025-04-30
AC-LPG-3,122,2025-04-30
AC-FPW-2,31,2025-04-30
AC-FPW-3,63,2025-04-30
AC-FPW-4,12,2025-04-30
AC-GMM-3,25,2025-04-30
AC-GMM-2,59,2025-04-30
AC-GMM-4,100,2025-04-30
AC-SML-2,179,2025-04-30
AC-SML-3,153,2025-04-30
AC-SML-4,74,2025-04-30
AC-TAT-2,42,2025-04-30
AC-TAT-4,0,2025-04-30
AC-TAT-3,50,2025-04-30
AC-TRT-4,114,2025-04-30
AC-TRT-3,124,2025-04-30
AC-TRT-2,101,2025-04-30
AR-AVC-4,143,2025-04-30
AR-AVC-5,170,2025-04-30
AR-AVC-3,172,2025-04-30
AR-AVC-1,155,2025-04-30
AR-AVC-2,180,2025-04-30
AR-CLF-4,0,2025-04-30
AR-CLF-1,0,2025-04-30
AR-CLF-2,35,2025-04-30
AR-CLF-5,40,2025-04-30
AR-CLF-3,39,2025-04-30
AR-CMO-3,0,2025-04-30
AR-CMO-5,165,2025-04-30
AR-CMO-1,169,2025-04-30
AR-CMO-2,143,2025-04-30
AR-CMO-4,108,2025-04-30
AR-LEO-2,0,2025-04-30
AR-LEO-1,125,2025-04-30
AR-LEO-5,435,2025-04-30
AR-LEO-4,237,2025-04-30
AR-LEO-3,0,2025-04-30
AR-PKG-2,117,2025-04-30
AR-PKG-3,72,2025-04-30
AR-PKG-4,78,2025-04-30
AR-PKG-1,93,2025-04-30
AR-PKG-5,60,2025-04-30
AR-TRT-2,384,2025-04-30
AR-TRT-5,104,2025-04-30
AR-TRT-3,345,2025-04-30
AR-TRT-1,279,2025-04-30
AR-TRT-4,223,2025-04-30
PC-AVC-U,214,2025-04-30
PC-DGT-U,170,2025-04-30
PC-POO-U,0,2025-04-30
CL-CLF-1,60,2025-04-30
CL-CLF-2,0,2025-04-30
CL-CLF-4,0,2025-04-30
CL-CLF-3,40,2025-04-30
CL-LPG-3,102,2025-04-30
CL-LPG-1,125,2025-04-30
CL-LPG-4,104,2025-04-30
CL-LPG-2,51,2025-04-30
CL-DGT-2,0,2025-04-30
CL-DGT-4,79,2025-04-30
CL-DGT-3,0,2025-04-30
CL-DGT-1,51,2025-04-30
CL-LEO-4,522,2025-04-30
CL-LEO-1,672,2025-04-30
CL-LEO-2,511,2025-04-30
CL-LEO-3,468,2025-04-30
CL-YLL-2,0,2025-04-30
CL-YLL-1,149,2025-04-30
CL-YLL-4,146,2025-04-30
CL-YLL-3,0,2025-04-30
CL-SML-4,83,2025-04-30
CL-SML-2,157,2025-04-30
CL-SML-3,90,2025-04-30
CL-SML-1,98,2025-04-30
CL-TAT-1,196,2025-04-30
CL-TAT-3,211,2025-04-30
CL-TAT-2,184,2025-04-30
CL-TAT-4,162,2025-04-30
CL-TRT-2,298,2025-04-30
CL-TRT-1,321,2025-04-30
CL-TRT-3,246,2025-04-30
CL-TRT-4,165,2025-04-30
CR-AVC-2,150,2025-04-30
CR-AVC-4,96,2025-04-30
CR-CLF-4,25,2025-04-30
CR-CLF-2,41,2025-04-30
CR-LPG-2,135,2025-04-30
CR-LPG-4,112,2025-04-30
CR-DGT-4,96,2025-04-30
CR-DGT-2,95,2025-04-30
CR-FPW-2,33,2025-04-30
CR-FPW-4,89,2025-04-30
CR-GMM-2,57,2025-04-30
CR-GMM-4,70,2025-04-30
CR-MMD-2,52,2025-04-30
CR-MMD-4,246,2025-04-30
CR-MNT-2,52,2025-04-30
CR-MNT-4,64,2025-04-30
CR-PKG-4,65,2025-04-30
CR-PKG-2,134,2025-04-30
CR-PRC-4,8,2025-04-30
CR-PRC-2,15,2025-04-30
CR-PRP-2,63,2025-04-30
CR-PRP-4,27,2025-04-30
CR-RED-4,29,2025-04-30
CR-RED-2,0,2025-04-30
CR-SML-4,133,2025-04-30
CR-SML-2,195,2025-04-30
CR-TAT-4,283,2025-04-30
CR-TAT-2,320,2025-04-30
CR-TRT-2,428,2025-04-30
CR-TRT-4,416,2025-04-30
PB-AVC-2,91,2025-04-30
PB-BEE-2,132,2025-04-30
PB-CLF-2,105,2025-04-30
PB-SWT-2,115,2025-04-30
PB-DGT-2,48,2025-04-30
PB-DUK-2,65,2025-04-30
PB-FPW-2,165,2025-04-30
PB-GMM-2,111,2025-04-30
PB-MMD-2,88,2025-04-30
PB-MNT-2,61,2025-04-30
PB-PCE-2,132,2025-04-30
PB-PKG-2,155,2025-04-30
PB-PRC-2,305,2025-04-30
PB-RED-2,21,2025-04-30
PB-SML-2,110,2025-04-30
PB-TAT-2,132,2025-04-30
PB-TRT-2,98,2025-04-30
PB-TRT-4,0,2025-04-30
PB-LPG-2,127,2025-04-30
PB-JLL-2,333,2025-04-30
PB-LEO-2,0,2025-04-30
PB-PRC-2,305,2025-04-30
AR-FPW-5,100,2025-03-31
AR-FPW-2,84,2025-03-31
AR-FPW-4,41,2025-03-31
AR-FPW-1,95,2025-03-31
AR-FPW-3,86,2025-03-31
AR-LPG-3,128,2025-03-31
AR-LPG-2,52,2025-03-31
AR-LPG-5,100,2025-03-31
AR-LPG-4,72,2025-03-31
AR-LPG-1,112,2025-03-31
AR-STC-2,0,2025-03-31
AR-STC-4,158,2025-03-31
AR-STC-1,0,2025-03-31
AR-STC-3,0,2025-03-31
AR-STC-5,117,2025-03-31
AC-AVC-3,91,2025-03-31
AC-AVC-2,121,2025-03-31
AC-AVC-4,67,2025-03-31
AC-CLF-4,17,2025-03-31
AC-CLF-2,38,2025-03-31
AC-CLF-3,-1,2025-03-31
AC-LPG-4,48,2025-03-31
AC-LPG-2,24,2025-03-31
AC-LPG-3,135,2025-03-31
AC-FPW-3,87,2025-03-31
AC-FPW-2,52,2025-03-31
AC-FPW-4,28,2025-03-31
AC-GMM-4,111,2025-03-31
AC-GMM-2,79,2025-03-31
AC-GMM-3,43,2025-03-31
AC-SML-2,213,2025-03-31
AC-SML-3,187,2025-03-31
AC-SML-4,88,2025-03-31
AC-TAT-4,6,2025-03-31
AC-TAT-3,7,2025-03-31
AC-TAT-2,9,2025-03-31
AC-TRT-3,143,2025-03-31
AC-TRT-2,114,2025-03-31
AC-TRT-4,121,2025-03-31
AR-AVC-1,165,2025-03-31
AR-AVC-4,149,2025-03-31
AR-AVC-2,192,2025-03-31
AR-AVC-3,184,2025-03-31
AR-AVC-5,173,2025-03-31
AR-CLF-3,0,2025-03-31
AR-CLF-5,42,2025-03-31
AR-CLF-1,0,2025-03-31
AR-CLF-4,0,2025-03-31
AR-CLF-2,0,2025-03-31
AR-CMO-2,148,2025-03-31
AR-CMO-3,0,2025-03-31
AR-CMO-1,172,2025-03-31
AR-CMO-4,112,2025-03-31
AR-CMO-5,169,2025-03-31
AR-LEO-2,123,2025-03-31
AR-LEO-4,317,2025-03-31
AR-LEO-3,0,2025-03-31
AR-LEO-5,480,2025-03-31
AR-LEO-1,182,2025-03-31
AR-PKG-3,75,2025-03-31
AR-PKG-5,64,2025-03-31
AR-PKG-4,79,2025-03-31
AR-PKG-1,50,2025-03-31
AR-PKG-2,76,2025-03-31
AR-TRT-4,231,2025-03-31
AR-TRT-3,354,2025-03-31
AR-TRT-5,109,2025-03-31
AR-TRT-1,288,2025-03-31
AR-TRT-2,402,2025-03-31
PC-AVC-U,223,2025-03-31
PC-DGT-U,192,2025-03-31
PC-POO-U,5,2025-03-31
CL-CLF-1,11,2025-03-31
CL-CLF-4,0,2025-03-31
CL-CLF-2,0,2025-03-31
CL-CLF-3,0,2025-03-31
CL-LPG-2,5,2025-03-31
CL-LPG-3,62,2025-03-31
CL-LPG-4,105,2025-03-31
CL-LPG-1,128,2025-03-31
CL-DGT-3,0,2025-03-31
CL-DGT-1,1,2025-03-31
CL-DGT-4,81,2025-03-31
CL-DGT-2,0,2025-03-31
CL-LEO-4,548,2025-03-31
CL-LEO-1,696,2025-03-31
CL-LEO-3,512,2025-03-31
CL-LEO-2,547,2025-03-31
CL-YLL-4,153,2025-03-31
CL-YLL-2,0,2025-03-31
CL-YLL-1,155,2025-03-31
CL-YLL-3,0,2025-03-31
CL-SML-4,137,2025-03-31
CL-SML-1,104,2025-03-31
CL-SML-2,169,2025-03-31
CL-SML-3,75,2025-03-31
CL-TAT-2,196,2025-03-31
CL-TAT-4,164,2025-03-31
CL-TAT-1,204,2025-03-31
CL-TAT-3,218,2025-03-31
CL-TRT-4,175,2025-03-31
CL-TRT-3,270,2025-03-31
CL-TRT-1,332,2025-03-31
CL-TRT-2,314,2025-03-31
CR-AVC-4,140,2025-03-31
CR-AVC-2,123,2025-03-31
CR-CLF-4,42,2025-03-31
CR-CLF-2,0,2025-03-31
CR-LPG-4,123,2025-03-31
CR-LPG-2,65,2025-03-31
CR-DGT-4,119,2025-03-31
CR-DGT-2,117,2025-03-31
CR-FPW-4,145,2025-03-31
CR-FPW-2,102,2025-03-31
CR-GMM-4,102,2025-03-31
CR-GMM-2,94,2025-03-31
CR-MMD-2,60,2025-03-31
CR-MMD-4,255,2025-03-31
CR-MNT-2,74,2025-03-31
CR-MNT-4,72,2025-03-31
CR-PKG-2,140,2025-03-31
CR-PKG-4,78,2025-03-31
CR-PRC-4,15,2025-03-31
CR-PRC-2,18,2025-03-31
CR-PRP-4,35,2025-03-31
CR-PRP-2,72,2025-03-31
CR-RED-2,0,2025-03-31
CR-RED-4,44,2025-03-31
CR-SML-4,168,2025-03-31
CR-SML-2,248,2025-03-31
CR-TAT-4,309,2025-03-31
CR-TAT-2,339,2025-03-31
CR-TRT-4,473,2025-03-31
CR-TRT-2,467,2025-03-31
PB-AVC-2,-3,2025-03-31
PB-BEE-2,148,2025-03-31
PB-CLF-2,114,2025-03-31
PB-SWT-2,120,2025-03-31
PB-DGT-2,84,2025-03-31
PB-DUK-2,76,2025-03-31
PB-FPW-2,155,2025-03-31
PB-GMM-2,158,2025-03-31
PB-MMD-2,103,2025-03-31
PB-MNT-2,80,2025-03-31
PB-PCE-2,145,2025-03-31
PB-PKG-2,204,2025-03-31
PB-PRC-2,307,2025-03-31
PB-RED-2,32,2025-03-31
PB-SML-2,110,2025-03-31
PB-TAT-2,161,2025-03-31
PB-TRT-2,175,2025-03-31
PB-TRT-4,0,2025-03-31
PB-LPG-2,58,2025-03-31
PB-JLL-2,347,2025-03-31
PB-LEO-2,48,2025-03-31
PB-PRC-2,307,2025-03-31
